upi,district,sector,land_use,zoning,area_m2,distance_to_cbd_km,distance_to_paved_road_m,slope_deg,amenities_score
3/04/05/01/0574,Kicukiro,SectorD,Agricultural,C1,777,6.969576995222715,166.7028348047665,2.619707788444943,0.4367456235492929
3/05/05/01/0575,Gasabo,SectorB,Commercial,C2,726,13.465380491973725,175.1799543868065,8.458793501334355,0.6002228281662083
3/06/05/01/0576,Kicukiro,SectorB,Commercial,C2,873,13.84175293208753,124.94420852104432,2.149221880539616,0.7717750668016288
3/07/05/01/0577,Musanze,SectorB,Commercial,C2,639,12.090676727223466,204.52651502245362,10.194497735927154,0.9567397152256694
3/08/05/01/0578,Nyarugenge,SectorC,Agricultural,C2,322,2.1433418620413476,277.66468588442507,4.887351911557271,0.3022197222319924
3/09/05/01/0579,Rubavu,SectorB,Agricultural,R1,1204,12.721682099939123,42.573994667124914,1.8940670566159779,0.8507475858594113
3/00/05/01/0580,Gasabo,SectorA,Commercial,C1,809,5.455668579400163,268.8082098856421,9.673543579385338,0.4306012617338948
3/01/05/01/0581,Rubavu,SectorC,Mixed-use,R1,1468,10.96991864232847,110.19587191593067,3.817219974273904,0.21031797583162037
3/02/05/01/0582,Huye,SectorC,Agricultural,R3,1424,8.7435675948172,244.61614569215087,5.760639575866506,0.7330142891832307
3/03/05/01/0583,Huye,SectorD,Mixed-use,R1,271,2.329513853197271,97.90094115372425,1.4496725143162843,0.34151756065918715
3/04/05/01/0584,Rubavu,SectorD,Mixed-use,C2,253,13.230659402321015,298.69282564475293,8.740716740170223,0.8499790568353374
3/05/05/01/0585,Kicukiro,SectorA,Mixed-use,R1,905,10.415101677431087,206.24654833025414,4.728591519741762,0.306567939309303
3/06/05/01/0586,Nyarugenge,SectorD,Mixed-use,C2,1427,9.016999943618185,80.73933141137861,12.061435044503892,0.5407501667735516
3/07/05/01/0587,Nyarugenge,SectorB,Mixed-use,C2,370,3.612959157167556,12.57844523647541,4.268120785154006,0.5544269650700955
3/08/05/01/0588,Huye,SectorA,Commercial,R3,410,4.164464755041129,167.56003122200505,7.853453692947837,0.4258099763303463
3/09/05/01/0589,Nyarugenge,SectorA,Agricultural,R1,1243,10.12661211787445,250.56306910602456,14.632095424710327,0.5793314370175892
3/00/05/01/0590,Rubavu,SectorC,Commercial,R2,610,14.055624250934311,159.3478512164081,4.076797741201937,0.5193334356088157
3/01/05/01/0591,Musanze,SectorB,Residential,R2,1443,13.571094108212316,243.9277039893553,8.746953286493753,0.7841773742057994
3/02/05/01/0592,Nyarugenge,SectorC,Residential,C1,851,6.0207021473502795,273.84506107319606,0.314011767400999,0.4526185209995968
3/03/05/01/0593,Gasabo,SectorA,Residential,C2,317,5.24224509774842,290.1315173828643,9.421792968653577,0.9445139810815679
3/04/05/01/0594,Rubavu,SectorB,Mixed-use,C1,1438,12.060207781838347,98.80485264539881,8.695967492012882,0.47649999486112127
3/05/05/01/0595,Gasabo,SectorB,Residential,R3,1064,8.083043160473817,52.76728695650304,9.871533270847381,0.9981995112081605
3/06/05/01/0596,Rubavu,SectorB,Agricultural,C2,884,2.612046497532816,265.565712420736,6.222384832820279,0.509819529139873
3/07/05/01/0597,Huye,SectorD,Commercial,C1,705,1.860248061831025,245.0483863980571,14.107559293191038,0.7190123089275089
3/08/05/01/0598,Kicukiro,SectorA,Residential,R2,849,4.674588191697703,159.95123354056707,1.6681312100732808,0.8945354362612032
3/09/05/01/0599,Gasabo,SectorA,Agricultural,C2,1411,3.277251411476792,221.63787456520444,3.1324640324188495,0.24685224422762708
3/00/05/01/0600,Gasabo,SectorC,Commercial,R2,656,2.3803192233871107,39.36096565363444,3.8139184716729684,0.4363743397014075
3/01/05/01/0601,Musanze,SectorC,Mixed-use,R3,576,6.548376756975088,92.41611156044102,2.152041855270301,0.3211564175482859
3/02/05/01/0602,Nyarugenge,SectorC,Agricultural,C2,503,5.467728857486476,143.62503474991064,7.537363152403981,0.3606167798053429
3/03/05/01/0603,Rubavu,SectorC,Commercial,C1,467,12.601140685656048,236.12352021453398,4.156038745700995,0.9527041356473636
3/04/05/01/0604,Gasabo,SectorC,Commercial,R2,798,5.559587228895345,121.2701338008753,9.050012943180521,0.8413474345530441
3/05/05/01/0605,Nyarugenge,SectorA,Commercial,A1,232,3.087971563156324,236.84795648162944,9.26897339769447,0.4734778283984737
3/06/05/01/0606,Rubavu,SectorA,Agricultural,C2,1384,8.936499147493505,108.70496671466091,9.155662429774914,0.21928815472693347
3/07/05/01/0607,Musanze,SectorB,Commercial,R3,1358,13.633645865549447,118.04853295443925,3.2449916644624057,0.5540618767462524
3/08/05/01/0608,Nyarugenge,SectorC,Commercial,R3,779,3.79176236861949,83.01918591682127,7.553204722678292,0.25448721977881805
3/09/05/01/0609,Kicukiro,SectorD,Mixed-use,A1,1248,7.235411363690211,9.297310651627274,3.710996205875187,0.893033948785745
3/00/05/01/0610,Musanze,SectorD,Agricultural,R3,632,9.002507092761213,59.52732739437236,0.8938064602971557,0.6834874557718169
3/01/05/01/0611,Kicukiro,SectorA,Agricultural,R3,1474,10.331307673702488,28.631189349832663,6.627505572029319,0.33069340671873615
3/02/05/01/0612,Nyarugenge,SectorB,Agricultural,C2,1174,9.372127642602495,118.60526783279374,12.822086681988921,0.9619322447973149
3/03/05/01/0613,Nyarugenge,SectorD,Agricultural,R2,539,7.642088510690289,7.163574496673181,0.387140892947726,0.6426325116984001
3/04/05/01/0614,Huye,SectorC,Agricultural,R1,533,14.437074285667903,19.36498027797928,1.4701152717111161,0.23525268925630513
3/05/05/01/0615,Gasabo,SectorB,Agricultural,R1,200,5.625480631318631,178.81831123261736,6.8141759518473375,0.56125246928446
3/06/05/01/0616,Kicukiro,SectorD,Residential,R1,1136,3.325047932669192,22.436217158318083,10.360894726698946,0.7830289778052608
3/07/05/01/0617,Gasabo,SectorB,Commercial,C2,857,10.413457379181862,55.112415349320514,0.8312383266336665,0.46491719133131987
3/08/05/01/0618,Gasabo,SectorD,Agricultural,C1,931,5.695202487044474,57.239265342200504,1.476362836520531,0.9653763471114798
3/09/05/01/0619,Rubavu,SectorD,Agricultural,A1,628,4.316935914554128,33.6048729348003,2.685474561623757,0.8380112362371888
3/00/05/01/0620,Kicukiro,SectorB,Mixed-use,C2,374,13.914079971185743,26.456809594707178,4.20901219856874,0.47995028285657126
3/01/05/01/0621,Nyarugenge,SectorC,Mixed-use,C2,737,13.240302677919129,250.03371432737842,3.369860964626499,0.519466064159378
3/02/05/01/0622,Nyarugenge,SectorC,Mixed-use,A1,1498,5.678697998423539,220.6067520039673,6.3001650644349425,0.6626878104932321
3/03/05/01/0623,Nyarugenge,SectorD,Mixed-use,C1,452,3.5371578546959337,287.3731042381742,13.352070801703709,0.7218200887192403
3/04/05/01/0624,Rubavu,SectorA,Commercial,C1,509,1.8284790060895855,191.67677014514453,11.533800668567526,0.9952653237164604
3/05/05/01/0625,Musanze,SectorC,Mixed-use,A1,284,7.0767304651333935,42.633201498554406,6.136277229523143,0.48350174638890825
3/06/05/01/0626,Nyarugenge,SectorD,Mixed-use,R3,1118,9.246281273732762,281.9061199215448,5.247815762712817,0.3950415501681437
3/07/05/01/0627,Huye,SectorA,Mixed-use,R3,1012,4.1444341610483875,25.40030247695786,12.4124811245351,0.403632434337329
3/08/05/01/0628,Kicukiro,SectorD,Agricultural,R3,845,5.627854032288072,224.69733470961694,6.186045907017991,0.3566044851244997
3/09/05/01/0629,Huye,SectorA,Residential,C1,300,13.767434178794865,22.973972907612385,10.41026121158613,0.34620093278994873
3/00/05/01/0630,Kicukiro,SectorB,Residential,A1,448,4.396095725033552,31.936096750677716,4.780344059857854,0.2837407764284267
3/01/05/01/0631,Nyarugenge,SectorC,Residential,R3,1448,2.2799078854399344,189.576164117099,8.257975208943384,0.5258924193702659
3/02/05/01/0632,Huye,SectorC,Commercial,R1,352,1.3159031638748613,259.1911409862348,8.656756235818598,0.9125267643694739
3/03/05/01/0633,Kicukiro,SectorA,Mixed-use,R3,1248,11.498039038035763,274.3472327325075,8.581844455833094,0.34462812044990365
3/04/05/01/0634,Kicukiro,SectorD,Agricultural,R2,544,8.771873014544639,178.45753069183067,6.397496208627917,0.6923366238566684
3/05/05/01/0635,Nyarugenge,SectorC,Mixed-use,R2,1233,8.253084972564826,68.1284302160025,4.24926605238866,0.5202502689383952
3/06/05/01/0636,Gasabo,SectorC,Mixed-use,C1,390,13.088718528779383,96.09667122813653,4.403021886879906,0.4127981544741264
3/07/05/01/0637,Nyarugenge,SectorA,Agricultural,C2,446,10.27595084834299,243.27675689453648,13.288709932461373,0.8528632338746811
3/08/05/01/0638,Musanze,SectorB,Residential,R2,1412,5.021096928872112,264.5269586768314,0.7383137181114241,0.38486468229959697
3/09/05/01/0639,Gasabo,SectorB,Residential,R3,684,2.9337541039634614,258.43796850584033,7.500873887866301,0.7399145624433239
3/00/05/01/0640,Kicukiro,SectorD,Agricultural,R1,507,8.171005907478722,205.7414414446903,13.975469605217532,0.6962970016989769
3/01/05/01/0641,Huye,SectorC,Residential,A1,378,13.408035030380047,49.6544955226661,2.2782925850494538,0.4628465199086388
3/02/05/01/0642,Gasabo,SectorA,Commercial,R1,1236,6.99457515814042,191.44566648461876,10.891668890169553,0.4935691256057604
3/03/05/01/0643,Nyarugenge,SectorB,Mixed-use,A1,1051,11.433006397671683,73.50628381589623,6.0798804097043,0.41532925679330335
3/04/05/01/0644,Rubavu,SectorD,Agricultural,R1,523,12.130812246485837,100.50059355507499,11.47790750631588,0.3145290862489544
3/05/05/01/0645,Nyarugenge,SectorB,Agricultural,A1,666,12.031581870273042,271.4581910030635,4.011229177081615,0.8499125793489208
3/06/05/01/0646,Kicukiro,SectorD,Agricultural,C1,794,13.256841105542552,94.22756365113355,12.880471818668608,0.8857847498958329
3/07/05/01/0647,Kicukiro,SectorD,Residential,A1,1113,14.230336904127963,206.34944123631132,4.974252736617509,0.600463453944665
3/08/05/01/0648,Nyarugenge,SectorB,Mixed-use,R3,1093,5.368896625128289,241.7068290133216,12.921270691432762,0.3098400261724562
3/09/05/01/0649,Kicukiro,SectorD,Residential,A1,1407,4.298719916683077,283.3543724903773,13.068774410979788,0.4315527159745666
3/00/05/01/0650,Rubavu,SectorC,Mixed-use,R1,868,11.387688213195803,204.92835615438952,3.7847210420272948,0.8984345176121626
3/01/05/01/0651,Rubavu,SectorA,Agricultural,R3,200,7.656660013258271,255.48391588780945,5.750957115873884,0.33462287080617026
3/02/05/01/0652,Nyarugenge,SectorB,Residential,R1,889,6.625103891531943,175.45925159587352,4.618111879115511,0.581760063534369
3/03/05/01/0653,Huye,SectorD,Agricultural,R3,571,14.074123199847483,123.65600177989815,7.031848207601864,0.7645083170951852
3/04/05/01/0654,Huye,SectorC,Mixed-use,R1,1091,11.155202403288005,38.21418762611237,6.11667051609244,0.9091042895681134
3/05/05/01/0655,Rubavu,SectorC,Mixed-use,R2,1003,4.263019366471689,210.08030253196938,9.44442517407889,0.8907876866952924
3/06/05/01/0656,Kicukiro,SectorD,Agricultural,C2,1479,1.1500141677350253,165.55591441949898,14.636682278233991,0.4953089550473636
3/07/05/01/0657,Musanze,SectorB,Residential,C2,1321,3.344436423251839,141.46509639602016,0.49901956754037635,0.2975104660258164
3/08/05/01/0658,Gasabo,SectorB,Commercial,R3,509,7.636087723278231,138.12365115156877,13.037622861046309,0.6240499640413859
3/09/05/01/0659,Musanze,SectorA,Residential,C2,1245,3.7399769613950866,246.97472908874246,9.731206708425272,0.5351758190236195
3/00/05/01/0660,Gasabo,SectorD,Commercial,R2,1355,8.180246392273748,99.65209011120386,8.940751736414253,0.9965875616410584
3/01/05/01/0661,Huye,SectorA,Agricultural,R3,1388,3.859389489158004,128.51506728166686,3.2945239289185353,0.20018163057460445
3/02/05/01/0662,Musanze,SectorB,Agricultural,A1,873,3.349404339044401,40.507254981945884,1.0140712420857474,0.7792233510183371
3/03/05/01/0663,Gasabo,SectorC,Residential,R1,415,5.307839387457814,76.44152185250381,1.0950538934944098,0.7952228642781414
3/04/05/01/0664,Gasabo,SectorD,Commercial,R1,427,13.849772363309743,36.86854246001588,3.4895495758016244,0.8002086352698525
3/05/05/01/0665,Gasabo,SectorA,Agricultural,R2,893,5.777422296608089,136.03410502911814,10.133801603511582,0.6071152560559041
3/06/05/01/0666,Kicukiro,SectorC,Commercial,R3,961,8.489533427732216,16.120828849881576,12.12101725674034,0.4565796195679661
3/07/05/01/0667,Rubavu,SectorB,Commercial,R1,1291,14.889898952700158,257.9715292868175,1.4605034068683165,0.765097597447997
3/08/05/01/0668,Rubavu,SectorA,Mixed-use,C1,890,1.2558509761290872,271.71992901056626,1.0297299922180836,0.9935113567579934
3/09/05/01/0669,Rubavu,SectorA,Residential,R3,1181,8.777693978398679,90.95151648713463,6.260921734937219,0.5014935042777509
3/00/05/01/0670,Rubavu,SectorC,Agricultural,A1,624,8.51857840638764,252.7993393782813,5.089842534835666,0.767119290218653
3/01/05/01/0671,Kicukiro,SectorA,Commercial,A1,670,3.3000158058137297,236.03262212249066,1.8374679294898382,0.7079253273225303
3/02/05/01/0672,Nyarugenge,SectorA,Agricultural,R2,1337,3.6618027284618795,247.26879559511278,8.169463066607037,0.2622852156870157
3/03/05/01/0673,Nyarugenge,SectorA,Mixed-use,C2,691,7.160995050930978,147.4411259509809,3.18428462502887,0.2924467013445054
3/04/05/01/0674,Musanze,SectorB,Agricultural,R3,1496,12.47474817366703,267.0164481500847,2.9882952875561477,0.427347436569383
3/05/05/01/0675,Kicukiro,SectorB,Residential,C1,1429,8.623774545165457,52.164530193100205,10.36869995678984,0.3340532314436052
3/06/05/01/0676,Huye,SectorA,Residential,C1,1373,11.352569265342181,195.43263514110407,2.3365989087025523,0.6376362764924621
3/07/05/01/0677,Rubavu,SectorC,Commercial,A1,244,3.6034611058038477,285.4915046753473,3.1484644437934604,0.40873486372013446
3/08/05/01/0678,Nyarugenge,SectorB,Residential,C1,820,12.940969373964139,39.16780925985431,10.589343548700107,0.6029508874625911
3/09/05/01/0679,Kicukiro,SectorA,Agricultural,A1,1377,11.751579692865642,190.42708819094855,9.498948024141157,0.5602259870652206
3/00/05/01/0680,Gasabo,SectorC,Mixed-use,R3,231,10.751859630016646,277.60153170947655,12.304861322208014,0.6494910318476148
3/01/05/01/0681,Musanze,SectorD,Commercial,R2,782,12.54729727171763,208.19909855904618,8.279045415906998,0.3934705563322825
3/02/05/01/0682,Gasabo,SectorB,Mixed-use,R2,255,9.211164934524282,160.19434293313387,11.389662827253078,0.7701324951892357
3/03/05/01/0683,Rubavu,SectorC,Commercial,R2,329,6.295143213406827,157.60157723491469,6.196610965907164,0.35947639157694655
3/04/05/01/0684,Musanze,SectorB,Agricultural,R2,1192,12.951163685175567,218.9596898845938,5.405910600811668,0.26965696446184656
3/05/05/01/0685,Gasabo,SectorA,Agricultural,A1,1343,8.615623557989545,73.32171230535019,12.733858042141092,0.5178171782723677
3/06/05/01/0686,Musanze,SectorB,Agricultural,R1,1035,13.964833837455718,52.69989321582612,14.48748479577499,0.3646355015915374
3/07/05/01/0687,Nyarugenge,SectorA,Residential,R2,894,4.953150866597188,28.881352154127995,13.149207405238375,0.783095843590673
3/08/05/01/0688,Musanze,SectorA,Residential,R2,272,13.463312705140792,38.89737129176354,0.05755718261701348,0.6016065581913457
3/09/05/01/0689,Nyarugenge,SectorD,Residential,C2,1302,7.988785255778645,68.89085976003605,13.089388282288446,0.26968743156914726
3/00/05/01/0690,Kicukiro,SectorA,Commercial,R2,291,9.739370317965253,249.6686192920005,2.855054626425713,0.9337764734598903
3/01/05/01/0691,Nyarugenge,SectorA,Agricultural,R1,787,12.36529405691241,105.84546736559116,6.505414969805701,0.8787774195250118
3/02/05/01/0692,Nyarugenge,SectorD,Agricultural,C1,1269,11.382782024326444,242.50370705213479,12.675594733449637,0.5160426702854368
3/03/05/01/0693,Gasabo,SectorA,Commercial,A1,663,6.424530493504593,177.10934811043836,6.9630592342819,0.6953634538337239
3/04/05/01/0694,Musanze,SectorD,Mixed-use,R1,1010,2.5798046205707,180.9480166145697,7.270342754044612,0.22149412323594825
3/05/05/01/0695,Musanze,SectorC,Mixed-use,C1,267,11.01175027743643,287.3547755992399,6.406575680405148,0.5800802725533765
3/06/05/01/0696,Musanze,SectorB,Agricultural,R1,980,9.656071182567032,205.79835010159243,10.000972947863847,0.6087765944360497
3/07/05/01/0697,Musanze,SectorD,Commercial,R2,286,4.392951731914672,200.67665930368057,12.586495481994174,0.6405283673892515
3/08/05/01/0698,Musanze,SectorD,Mixed-use,A1,1098,7.893072249274762,211.75538124200145,12.833266851538086,0.5346328888747888
3/09/05/01/0699,Nyarugenge,SectorB,Agricultural,C2,437,1.9581699293967658,269.73220890486795,1.7907151700729518,0.46227427030865464
3/00/05/01/0700,Nyarugenge,SectorB,Commercial,C2,1274,3.684307043463731,168.87169765004126,8.75878933891703,0.36559488099604653
3/01/05/01/0701,Huye,SectorC,Residential,R3,1292,3.5454471397227425,131.95222704979915,2.4824966199548344,0.7652833031953743
3/02/05/01/0702,Huye,SectorA,Mixed-use,R3,292,5.010632328424171,157.83276373328053,11.220241150491036,0.8692247126087229
3/03/05/01/0703,Rubavu,SectorD,Commercial,C2,746,5.287750418064606,83.19897887987891,10.442886754516348,0.35429645495169143
3/04/05/01/0704,Rubavu,SectorB,Residential,R2,833,2.4193177945780895,238.60794051974014,12.173580065273221,0.5858192000652349
3/05/05/01/0705,Musanze,SectorB,Residential,R2,305,10.964891229873293,270.0148061744613,8.740292198318743,0.2992858941710219
3/06/05/01/0706,Musanze,SectorA,Commercial,R2,973,3.688327167908824,201.67226730829134,9.350693489398607,0.6819753363658132
3/07/05/01/0707,Gasabo,SectorB,Agricultural,R2,835,8.270377696992245,63.27899217515108,12.077615960405652,0.34862156375896625
3/08/05/01/0708,Huye,SectorB,Agricultural,C2,951,7.128035549069579,86.64246892563604,8.372567758356611,0.47760186832976
3/09/05/01/0709,Musanze,SectorD,Mixed-use,R1,1352,11.145747559665542,251.7426009910577,12.937344328474513,0.4527977129001819
3/00/05/01/0710,Kicukiro,SectorC,Commercial,R2,1274,11.369290134932765,148.08030631959215,1.281045452440825,0.9779691120223217
3/01/05/01/0711,Rubavu,SectorA,Residential,A1,238,7.768973191495253,131.59910012770496,1.123437630029756,0.2849282828379738
3/02/05/01/0712,Musanze,SectorD,Commercial,R3,309,12.591670489031522,116.50824139471517,14.717723381907632,0.5730026252222684
3/03/05/01/0713,Kicukiro,SectorA,Agricultural,A1,542,2.651614770792862,18.319652501626123,6.568498307143685,0.87519477755362
3/04/05/01/0714,Kicukiro,SectorC,Residential,C2,1449,9.633977907054863,258.93568639007106,5.192953300204915,0.7230294008995692
3/05/05/01/0715,Rubavu,SectorD,Agricultural,C2,508,2.3929253642215054,231.14580369005523,14.494114466222788,0.9760595653333655
3/06/05/01/0716,Musanze,SectorA,Mixed-use,C2,1265,9.83078588241669,139.41661708476386,7.230260096653987,0.8062212483001263
3/07/05/01/0717,Rubavu,SectorD,Residential,C1,991,6.86790644218877,38.42338329748897,2.578688365906565,0.6378597474715889
3/08/05/01/0718,Kicukiro,SectorB,Commercial,C2,1482,12.928677821265701,169.96934887169516,7.7211329063516985,0.27966377083202315
3/09/05/01/0719,Nyarugenge,SectorD,Agricultural,R2,788,13.049349505044392,210.0009220355447,0.1582668367528478,0.5152721222196025
3/00/05/01/0720,Kicukiro,SectorD,Agricultural,A1,1411,12.22853578396016,52.37514003777603,8.060107452647717,0.35356435119658064
3/01/05/01/0721,Musanze,SectorA,Residential,C2,565,5.335683955472648,64.5295097344748,13.632397465752934,0.8083200538299862
3/02/05/01/0722,Nyarugenge,SectorC,Mixed-use,C1,909,7.638211242307115,71.6079178844356,9.249329672479126,0.2322670817107616
3/03/05/01/0723,Huye,SectorA,Agricultural,C2,436,7.199611185380538,254.94447593900352,3.0900851782805985,0.961676521322339
